ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
20MICRONS,2026-07-29,,,710.0,10.7,,0.6324037922508308,0.7442348008385744,1.467153284671533,,14.5,8.874172185430464,17.3,,13.0,7.023060796645702,16.919569634326372,,23.81116132628234,,10.76530665638533,0.32231404958677684,,,,0.62,,,,45.04,
21STCENMGM,2026-07-29,,,40.6,,,,,1.234920634920635,,-57.2,-60.0,-57.0,,17.0,141.1764705882353,,,,,,0.0,,,,0.0,,,,64.43,
360ONE,2026-07-29,Financial Services,,47265.0,37.4,,3.236909148060282,10.22830556156676,4.797520661157025,,14.4,4.6395353112017945,12.1,,62.0,27.310106037654187,11.554232228733374,,13.828004431662011,,16.520266837828657,1.6196624644164295,,,,1.03,,,,6.2,
3BBLACKBIO,2026-07-29,,,1088.0,18.6,,0.7298234138497404,7.661971830985915,3.3624338624338623,,19.8,15.873015873015872,25.5,,40.0,42.25352112676056,25.485616995879855,,-14.754439580276236,,31.815217817383367,0.009230769230769232,,,,0.31,,,,40.95,
3IINFOLTD,2026-07-29,,,458.0,12.2,,,0.6533523537803139,1.2010869565217392,,11.1,5.13595166163142,13.0,,-1.4,4.850213980028531,,,,,-4.8596953617423,0.16272965879265092,,,,0.0,,,,,
3MINDIA,2026-07-29,Diversified,,39881.0,65.2,,2.103589472085757,9.527233635929289,18.58604407135362,,30.5,18.811576354679804,40.5,,19.0,14.596273291925465,30.994640762939696,,13.668517088739375,,7.859332268287411,0.008383791336748951,,,,0.45,,,,75.0,
3PLAND,2026-07-29,,,58.6,25.8,,3.372291552066879,12.182952182952183,0.5559380378657487,,1.78,2.0210113960113962,2.38,,64.86,47.19334719334719,7.650584061804255,,14.50860244617913,,10.551598391641592,-0.0,,,,0.0,,,,73.3,
5PAISA,2026-07-29,,,1628.0,36.8,,,4.933333333333334,2.5217391304347827,,7.05,2.3072889355007864,9.93,,31.0,13.333333333333334,-6.751040897088812,,24.758866337639972,,-5.817051709308241,0.5839753466872111,,,,0.0,,,,36.5,
63MOONS,2026-07-29,,,3586.0,,,,16.91509433962264,1.0090791180285343,,-1.6,-1.389246205299717,-3.71,,-133.0,-25.471698113207548,,,,,-9.916354194002054,0.0008445945945945946,,,,0.15,,,,45.63,
A2ZINFRA,2026-07-29,,,236.0,32.5,,,0.6113989637305699,4.733096085409253,,15.4,1.0845986984815619,16.3,,2.2,1.2953367875647668,,,,,3.4158944565019222,1.9795918367346939,,,,0.0,,,,27.92,
AAATECH,2026-07-29,,,115.0,55.6,,,5.642787046123651,3.705394190871369,,6.67,6.309341500765697,8.93,,8.15,10.107948969578018,-10.423803224601336,,12.586721789861443,,1.8667342621387029,0.0,,,,1.68,,,,34.38,
AADHARHFC,2026-07-29,Financial Services,,21641.0,19.5,,0.8804413361492293,,2.861271676300578,,15.9,4.000145990729589,11.4,,,,22.14798328902503,,23.8814114047321,,,,,,,0.0,,,,64.66,
AAKASH,2026-07-29,,,89.7,17.7,,,0.870873786407767,1.4991539763113366,,11.2,5.747126436781609,12.6,,14.0,4.854368932038835,,,,,,0.23333333333333334,,,,0.0,,,,66.54,
AARNAV,2026-07-29,,,122.0,13.4,,0.7637910875395617,0.26991150442477874,0.6279569892473118,,4.88,2.261306532663317,7.63,,7.0,1.991150442477876,17.544064363419174,,-19.03964008349901,,7.981161688843574,0.5561224489795918,,,,0.0,,,,66.53,
AARON,2026-07-29,,,282.0,41.2,,6.331911323863477,3.0648842517117703,5.81896551724138,,15.0,7.457775828032462,18.7,,19.33,7.390501032496467,6.50672409841353,,27.62108295221577,,18.10563467098123,0.5705470999588645,,,,0.45,,,,73.07,
AARTIDRUGS,2026-07-29,Healthcare,,3753.0,19.2,,3.2272421627726495,1.4631578947368422,2.4176470588235293,,13.4,6.927175843694494,11.9,,12.0,7.602339181286549,5.9493521191184895,,-6.623882553668247,,-1.8886613661022178,0.3724983860555197,,,,0.49,,,,54.43,
AARTIIND,2026-07-29,Chemicals,,17603.0,42.7,,,2.1244267439053828,2.9634146341463414,,7.13,3.150612828032183,6.85,,14.0,5.056722181993725,-8.39834240219396,,-5.101886237013186,,7.7748720561739315,0.8339210747271201,,,,0.21,,,,41.82,
AARTIPHARM,2026-07-29,Healthcare,,6181.0,35.0,,,3.39802089059923,2.9188034188034186,,8.59,5.0258472142446875,10.7,,20.0,9.620670698185817,-3.3590304331914456,,,,-2.207766664168098,0.3549905838041431,,,,0.73,,,,42.86,
AARTISURF,2026-07-29,,,331.0,26.8,,,0.3853317811408615,1.3494809688581315,,5.17,2.321083172147002,8.53,,5.0,1.3969732246798603,-0.8097521382163131,,-10.543078739743239,,12.643524492559276,0.4262295081967213,,,,0.26,,,,49.84,
AARVI,2026-07-29,,,226.0,12.6,,1.8948447244855438,0.3476923076923077,1.5849843587069863,,13.4,7.59493670886076,14.4,,3.5,2.769230769230769,6.64962138437013,,10.943724300935664,,14.15036554050304,0.19014084507042253,,,,1.31,,,,73.36,
AASTHA,2026-07-29,,,336.0,14.1,,0.0839704842368694,0.7584650112866818,,,16.9,7.0588235294117645,19.0,,12.0,5.417607223476298,167.91614491856214,,41.76139999991866,,22.83871794035257,0.6645962732919255,,,,0.0,,,,53.21,
AAVAS,2026-07-29,Financial Services,,11003.0,22.4,,1.1794974158433214,,2.907756813417191,,13.9,2.9723348870997035,9.91,,,,18.99113953037732,,22.429917138052357,,,,,,,0.0,,,,48.88,
ABB,2026-07-29,Capital Goods,,154935.0,102.0,,0.5780640377651399,11.833422439471473,19.756756756756758,,22.4,21.828713887666815,29.9,,14.0,22.737340563659973,176.4510388751104,,,,19.836620945527184,0.010847371107708014,,,,0.54,,,,75.0,
ABBOTINDIA,2026-07-29,Healthcare,,58930.0,38.1,,2.140386568107597,8.504834752489536,12.347574543836226,,34.4,23.869578591202707,44.8,,27.0,22.398614518689566,17.80052284372433,,17.577332174148587,,9.009911688840177,0.03602848764139087,,,,1.89,,,,74.99,
ABCAPITAL,2026-07-29,Financial Services,,108788.0,27.9,,,,3.0381679389312977,,12.0,1.1535499125284356,8.72,,,,-9.394109024525132,,25.916087505854748,,,,,,,0.0,,,,68.81,
ABCOTS,2026-07-29,,,443.0,34.0,,0.7287426785448855,1.4816053511705685,2.879656160458453,,9.87,4.15335463258786,9.87,,13.0,4.3478260869565215,46.65570029175372,,,,20.946924089664122,0.9607843137254902,,,,0.0,,,,52.5,
ABDL,2026-07-29,Fast Moving Consumer Goods,,18028.0,80.8,,0.2108256939734717,4.530786629806484,10.858585858585858,,14.3,5.044439106413644,18.4,,14.0,5.277707966825836,383.2549936260003,,165.39648595119436,,6.136201467767766,0.6921226698737222,,,,0.84,,,,80.91,
ABFRL,2026-07-29,Consumer Services,,7091.0,,,,0.8671884554237496,1.2154811715481173,,-11.7,-4.674212986427888,-3.07,,8.0,-10.150421915127797,,,,,-13.001029371018069,1.0597602739726026,,,,0.0,,,,46.61,
ABINFRA,2026-07-29,,,643.0,33.2,,,2.51171875,3.811320754716981,,13.8,5.248618784530387,16.1,,15.0,7.421875,-11.985101445609192,,,,28.024585441413883,0.5207100591715976,,,,0.05,,,,30.94,
ABLBL,2026-07-29,Consumer Services,,11651.0,58.3,,,1.3876846117198667,8.224137931034484,,14.9,1.9610091743119267,15.0,,16.0,2.0366841353025253,,,,,,2.1358811040339702,,,,0.52,,,,46.6,
ABMINTLLTD,2026-07-29,,,40.4,,,,0.7418288652221814,3.5245901639344264,,-17.2,-9.06408094435076,-8.5,,-4.59,-3.947851634226955,,,,,-13.91566705566516,0.7282229965156793,,,,0.0,,,,74.7,
ABMKNO,2026-07-29,,,397.0,42.1,,,3.854368932038835,1.6115702479338843,,3.96,3.508771929824561,6.54,,14.0,9.70873786407767,-10.618663068325485,,-13.942564558538217,,8.788355695856032,0.0,,,,0.64,,,,66.93,
ABREL,2026-07-29,Realty,,15696.0,,,,38.565110565110565,4.24773413897281,,-2.64,-0.5683783917362725,-4.48,,-90.0,-28.255528255528255,,,,,-52.64240531244803,1.5228316671169955,,,,0.18,,,,50.21,
ABSLAMC,2026-07-29,Financial Services,,29458.0,29.2,,3.325873818249394,15.829124126813541,7.271428571428571,,25.2,22.808607021517556,32.2,,59.0,54.11069317571199,8.779647574053095,,8.341743887593633,,4.388908823408166,0.015837663944568176,,,,2.51,,,,74.72,
ACC,2026-07-29,Construction Materials,,25729.0,13.5,,,1.0112805597044257,1.253199268738574,,10.9,6.935513169845595,11.2,,10.0,7.503340932316642,-6.498639294225617,,0.4851398669555973,,8.427012065230134,0.02087489659870566,,,,0.55,,,,56.69,
