ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
360ONE,2026-07-28,Financial Services,,45930.0,36.4,,3.150360775117494,9.939407054750054,4.6652892561983474,,14.4,4.6395353112017945,12.1,,62.0,27.310106037654187,11.554232228733374,,13.828004431662011,,16.520266837828657,1.6196624644164295,,,,1.07,,,,6.2,
3MINDIA,2026-07-28,Diversified,,39428.0,64.5,,2.081004922538824,9.419015766841854,18.355194123819516,,30.5,18.811576354679804,40.5,,19.0,14.596273291925465,30.994640762939696,,13.668517088739375,,7.859332268287411,0.008383791336748951,,,,0.46,,,,75.0,
AADHARHFC,2026-07-28,Financial Services,,21714.0,19.6,,0.8849564199243536,,2.867052023121387,,15.9,4.000145990729589,11.4,,,,22.14798328902503,,23.8814114047321,,,,,,,0.0,,,,64.66,
AARTIDRUGS,2026-07-28,Healthcare,,3701.0,19.0,,3.1936250569104345,1.4428849902534113,2.388235294117647,,13.4,6.927175843694494,11.9,,12.0,7.602339181286549,5.9493521191184895,,-6.623882553668247,,-1.8886613661022178,0.3724983860555197,,,,0.48,,,,54.43,
AARTIIND,2026-07-28,Chemicals,,17266.0,42.0,,,2.083755732560946,2.902439024390244,,7.13,3.150612828032183,6.85,,14.0,5.056722181993725,-8.39834240219396,,-5.101886237013186,,7.7748720561739315,0.8339210747271201,,,,0.21,,,,41.82,
AARTIPHARM,2026-07-28,Healthcare,,6130.0,34.7,,,3.36998350742166,2.888888888888889,,8.59,5.0258472142446875,10.7,,20.0,9.620670698185817,-3.3590304331914456,,,,-2.207766664168098,0.3549905838041431,,,,0.74,,,,42.86,
AAVAS,2026-07-28,Financial Services,,10914.0,22.3,,1.1742318023797353,,2.8846960167714886,,13.9,2.9723348870997035,9.91,,,,18.99113953037732,,22.429917138052357,,,,,,,0.0,,,,48.88,
ABB,2026-07-28,Capital Goods,,153008.0,100.0,,0.5667294487893528,11.68624455816085,19.513513513513512,,22.4,21.828713887666815,29.9,,14.0,22.737340563659973,176.4510388751104,,,,19.836620945527184,0.010847371107708014,,,,0.54,,,,75.0,
ABBOTINDIA,2026-07-28,Healthcare,,59288.0,38.4,,2.157240005651751,8.556501659691152,12.416555407209612,,34.4,23.869578591202707,44.8,,27.0,22.398614518689566,17.80052284372433,,17.577332174148587,,9.009911688840177,0.03602848764139087,,,,1.89,,,,74.99,
ABCAPITAL,2026-07-28,Financial Services,,107269.0,27.5,,,,2.9923664122137406,,12.0,1.1535499125284356,8.72,,,,-9.394109024525132,,25.916087505854748,,,,,,,0.0,,,,68.81,
