ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
20MICRONS,2026-09-26,,,768.0,11.3,,1.735656449653922,0.807570977917981,1.5912408759124088,,14.5,9.006622516556291,17.3,,13.0,7.150368033648791,6.510505003598577,,14.397104082317004,,6.967825186081611,0.32231404958677684,,,,0.57,,,,45.04,
21STCENMGM,2026-09-26,,,41.9,,,,,1.2666666666666666,,-57.2,-42.5,-57.0,,162.0,154.54545454545453,,,,,,0.0,,,,0.0,,,,64.43,
360ONE,2026-09-26,Financial Services,,43769.0,34.7,,3.003228541114754,9.471759359446008,4.433884297520661,,14.4,4.6398764660465455,12.1,,62.0,27.310106037654187,11.554232228733374,,13.828004431662011,,16.520266837828657,1.6196624644164295,,,,1.12,,,,6.2,
3BBLACKBIO,2026-09-26,,,1250.0,22.5,,1.1224721075540376,8.169934640522875,3.8518518518518516,,19.8,14.814814814814813,25.5,,35.0,36.60130718954248,20.045041519142437,,8.569952266118186,,27.39525047802285,0.009230769230769232,,,,0.34,,,,40.95,
3MINDIA,2026-09-26,Diversified,,38233.0,62.5,,2.0164776381190155,9.133540372670808,17.799055613850996,,30.5,18.811576354679804,40.5,,19.0,14.596273291925465,30.994640762939696,,13.668517088739375,,7.859332268287411,0.008383791336748951,,,,0.47,,,,75.0,
3PLAND,2026-09-26,,,55.8,24.6,,3.2154407822033035,11.6008316008316,0.5335628227194492,,1.78,2.0210113960113962,2.38,,64.86,47.19334719334719,7.650584061804255,,14.50860244617913,,10.551598391641592,0.0,,,,0.0,,,,73.3,
5PAISA,2026-09-26,,,1448.0,32.8,,,4.387878787878788,2.239130434782609,,7.04,2.3072889355007864,9.94,,31.0,13.333333333333334,-6.751040897088812,,24.758866337639972,,-5.817051709308241,0.5839753466872111,,,,0.0,,,,36.5,
63MOONS,2026-09-26,,,3952.0,,,,12.427672955974844,1.11284046692607,,-1.98,-2.548918640576725,-3.7,,-94.0,-31.132075471698112,,,,,-4.8372644152035456,0.0014076576576576576,,,,0.23,,,,45.63,
A2ZINFRA,2026-09-26,,,261.0,61.8,,,0.717032967032967,5.2313167259786475,,15.4,1.0845986984815619,16.3,,0.7,1.3736263736263736,,,,,-2.1058921832264765,1.9795918367346939,,,,0.0,,,,27.92,
AAATECH,2026-09-26,,,130.0,62.6,,,6.7114093959731544,4.232365145228216,,6.67,6.372549019607843,8.96,,8.0,10.738255033557047,-13.465025781555495,,-2.4083220901683244,,-1.3725584894846543,0.0,,,,0.99,,,,34.38,
