ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
20MICRONS,2026-08-08,,,667.0,9.81,,1.506795554965042,0.7013669821240799,1.3795620437956204,,14.5,9.006622516556291,17.3,,13.0,7.150368033648791,6.510505003598577,,14.397104082317004,,6.967825186081611,0.32231404958677684,,,,0.66,,,,45.04,
21STCENMGM,2026-08-08,,,45.8,,,,,1.384126984126984,,-57.2,-60.0,-57.0,,17.0,141.1764705882353,,,,,,0.0,,,,0.0,,,,64.43,
360ONE,2026-08-08,Financial Services,,47529.0,37.7,,3.2628736599431187,10.285436052802424,4.8264462809917354,,14.4,4.6395353112017945,12.1,,62.0,27.310106037654187,11.554232228733374,,13.828004431662011,,16.520266837828657,1.6196624644164295,,,,1.03,,,,6.2,
3BBLACKBIO,2026-08-08,,,1037.0,17.7,,0.6945093776957206,7.302816901408451,3.195767195767196,,19.8,15.873015873015872,25.5,,40.0,42.25352112676056,25.485616995879855,,-14.754439580276236,,31.815217817383367,0.009230769230769232,,,,0.33,,,,40.95,
3IINFOLTD,2026-08-08,,,535.0,14.2,,,0.7631954350927247,1.4021739130434785,,11.0,5.13595166163142,13.0,,-1.4,4.850213980028531,,,,,-4.8596953617423,0.16272965879265092,,,,0.0,,,,,
3MINDIA,2026-08-08,Diversified,,40611.0,66.4,,2.1423058427376422,9.701624462494028,18.906086044071355,,30.5,18.811576354679804,40.5,,19.0,14.596273291925465,30.994640762939696,,13.668517088739375,,7.859332268287411,0.008383791336748951,,,,0.44,,,,75.0,
3PLAND,2026-08-08,,,57.8,25.5,,3.333078859600985,12.016632016632016,0.5524956970740104,,1.78,2.0210113960113962,2.38,,64.86,47.19334719334719,7.650584061804255,,14.50860244617913,,10.551598391641592,0.0,,,,0.0,,,,73.3,
5PAISA,2026-08-08,,,1723.0,39.0,,,5.221212121212122,2.6666666666666665,,7.05,2.3072889355007864,9.93,,31.0,13.333333333333334,-6.751040897088812,,24.758866337639972,,-5.817051709308241,0.5839753466872111,,,,0.0,,,,36.5,
63MOONS,2026-08-08,,,3952.0,,,,18.641509433962263,1.11284046692607,,-1.6,-1.389246205299717,-3.71,,-133.0,-25.471698113207548,,,,,-9.916354194002054,0.0008445945945945946,,,,0.14,,,,45.63,
A2ZINFRA,2026-08-08,,,309.0,42.5,,,0.8005181347150259,6.192170818505337,,15.4,1.0845986984815619,16.3,,2.2,1.2953367875647668,,,,,3.4158944565019222,1.9795918367346939,,,,0.0,,,,27.92,
AAATECH,2026-08-08,,,118.0,57.2,,,5.789990186457311,3.817427385892116,,6.67,6.309341500765697,8.93,,8.15,10.107948969578018,-10.423803224601336,,12.586721789861443,,1.8667342621387029,0.0,,,,1.63,,,,34.38,
AADHARHFC,2026-08-08,Financial Services,,22147.0,19.2,,1.6890522259625802,,2.9248554913294798,,15.9,4.164385561516844,11.4,,,,11.367321687793307,,18.406317602248624,,,,,,,0.0,,,,64.66,
AAKASH,2026-08-08,,,91.0,17.9,,,0.883495145631068,1.521150592216582,,11.2,5.747126436781609,12.6,,14.0,4.854368932038835,,,,,,0.23333333333333334,,,,0.0,,,,66.54,
AARNAV,2026-08-08,,,130.0,14.3,,0.8150904889414726,0.28761061946902655,0.6623655913978495,,4.88,2.261306532663317,7.63,,7.0,1.991150442477876,17.544064363419174,,-19.03964008349901,,7.981161688843574,0.5561224489795918,,,,0.0,,,,66.53,
AARON,2026-08-08,,,281.0,41.0,,6.301173890252489,3.054015867840452,5.775862068965518,,15.0,7.457775828032462,18.7,,19.33,7.390501032496467,6.50672409841353,,27.62108295221577,,18.10563467098123,0.5705470999588645,,,,0.45,,,,73.07,
AARTIDRUGS,2026-08-08,Healthcare,,3799.0,19.7,,4.984149377799769,1.4185959671396564,2.447058823529412,,13.4,6.785079928952042,11.9,,12.0,7.132188200149366,3.952530011991029,,-1.0988635160692817,,1.9265319928296831,0.3724983860555197,,,,0.48,,,,54.43,
AARTIIND,2026-08-08,Chemicals,,18213.0,34.9,,4.149287347285466,2.02142064372919,3.0609756097560976,,7.13,3.992781412136251,6.85,,15.0,5.893451720310766,8.411082935201431,,-14.852459754172752,,12.246393337593586,0.8339210747271201,,,,0.2,,,,41.82,
