ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
360ONE,2026-07-20,Financial Services,,45541.0,36.1,,3.124396263234657,9.855226141527808,4.628099173553719,,14.4,4.6395353112017945,12.1,,62.0,27.310106037654187,11.554232228733374,,13.828004431662011,,16.520266837828657,1.6196624644164295,,,,1.06,,,,6.24,
3MINDIA,2026-07-20,Diversified,,39587.0,64.7,,2.087457650980805,9.456999522216913,18.429171038824762,,30.5,18.811576354679804,40.5,,19.0,14.596273291925465,30.994640762939696,,13.668517088739375,,7.859332268287411,0.008383791336748951,,,,0.46,,,,75.0,
AADHARHFC,2026-07-20,Financial Services,,22335.0,20.1,,0.9075318387999748,,2.953757225433526,,15.9,4.000145990729589,11.4,,,,22.14798328902503,,23.8814114047321,,,,,,,0.0,,,,64.66,
AARTIDRUGS,2026-07-20,Healthcare,,3788.0,19.4,,3.2608592686348645,1.4768031189083821,2.4411764705882355,,13.4,6.927175843694494,11.9,,12.0,7.602339181286549,5.9493521191184895,,-6.623882553668247,,-1.8886613661022178,0.3724983860555197,,,,0.48,,,,55.03,
AARTIIND,2026-07-20,Chemicals,,18171.0,44.1,,,2.1929761042722666,3.0548780487804876,,7.13,3.150612828032183,6.85,,14.0,5.056722181993725,-8.39834240219396,,-5.101886237013186,,7.7748720561739315,0.8339210747271201,,,,0.2,,,,41.82,
AARTIPHARM,2026-07-20,Healthcare,,6366.0,36.0,,,3.4997251236943376,3.0,,8.59,5.0258472142446875,10.7,,20.0,9.620670698185817,-3.3590304331914456,,,,-2.207766664168098,0.3549905838041431,,,,0.71,,,,42.86,
AAVAS,2026-07-20,Financial Services,,11980.0,24.4,,1.2848096851150466,,3.1677148846960166,,13.9,2.9723348870997035,9.91,,,,18.99113953037732,,22.429917138052357,,,,,,,0.0,,,,48.88,
ABB,2026-07-20,Capital Goods,,158205.0,104.0,,0.589398626740927,12.083174215229512,20.17837837837838,,22.4,21.828713887666815,29.9,,14.0,22.737340563659973,176.4510388751104,,,,19.836620945527184,0.010847371107708014,,,,0.52,,,,75.0,
ABBOTINDIA,2026-07-20,Healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.99,
ABCAPITAL,2026-07-20,Financial Services,,109132.0,28.7,,,,3.045801526717557,,11.7,1.1520812897108763,8.72,,,,-10.178972676535869,,25.260508466632746,,,,,,,0.0,,,,68.81,
ABDL,2026-07-20,Fast Moving Consumer Goods,,17377.0,75.8,,0.19510969364229605,4.429518225847565,10.454545454545455,,14.3,5.284650492433341,18.4,,14.0,5.607953097119552,388.4994055649934,,136.6243830938149,,7.623519049497496,0.6921226698737222,,,,0.88,,,,80.91,
ABFRL,2026-07-20,Consumer Services,,7067.0,,,,0.8642533936651584,1.211297071129707,,-11.7,-4.674212986427888,-3.07,,8.0,-10.150421915127797,,,,,-13.001029371018069,1.0597602739726026,,,,0.0,,,,46.61,
ABLBL,2026-07-20,Consumer Services,,11599.0,55.4,,,1.3814911862791805,8.189655172413794,,15.6,1.9610091743119267,14.7,,16.0,2.0366841353025253,,,,,,2.1358811040339702,,,,0.53,,,,46.6,
ABREL,2026-07-20,Realty,,16084.0,,,,39.518427518427515,4.350453172205438,,-2.64,-0.5683783917362725,-4.48,,-90.0,-28.255528255528255,,,,,-52.64240531244803,1.5228316671169955,,,,0.17,,,,50.21,
ABSLAMC,2026-07-20,Financial Services,,32759.0,33.6,,1.8993427748138711,15.933365758754864,8.085714285714285,,25.2,22.083805209513024,32.2,,64.0,47.42217898832685,17.69032975277076,,-35.06318925222052,,15.081024687681532,0.015837663944568176,,,,2.3,,,,74.72,
