ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
20MICRONS,2026-08-22,,,721.0,10.6,,1.628137908524918,0.7581493165089379,1.489051094890511,,14.5,9.006622516556291,17.3,,13.0,7.150368033648791,6.510505003598577,,14.397104082317004,,6.967825186081611,0.32231404958677684,,,,0.61,,,,45.04,
21STCENMGM,2026-08-22,,,45.5,,,,,1.3746031746031746,,-57.2,-42.5,-57.0,,162.0,154.54545454545453,,,,,,0.0,,,,0.0,,,,64.43,
360ONE,2026-08-22,Financial Services,,48867.0,38.7,,3.349422032885907,10.574983769746808,4.954545454545454,,14.4,4.6398764660465455,12.1,,62.0,27.310106037654187,11.554232228733374,,13.828004431662011,,16.520266837828657,1.6196624644164295,,,,1.0,,,,6.2,
3BBLACKBIO,2026-08-22,,,1032.0,18.6,,0.9279102755780045,6.745098039215686,3.17989417989418,,19.8,14.814814814814813,25.5,,35.0,36.60130718954248,20.045041519142437,,8.569952266118186,,27.39525047802285,0.009230769230769232,,,,0.33,,,,40.95,
3IINFOLTD,2026-08-22,,,484.0,12.8,,,0.6904422253922967,1.2717391304347827,,11.0,5.13595166163142,13.0,,-1.4,4.850213980028531,,,,,-4.8596953617423,0.16272965879265092,,,,0.0,,,,,
3MINDIA,2026-08-22,Diversified,,37912.0,62.0,,2.0003458170140633,9.05685618729097,17.649527806925498,,30.5,18.811576354679804,40.5,,19.0,14.596273291925465,30.994640762939696,,13.668517088739375,,7.859332268287411,0.008383791336748951,,,,0.48,,,,75.0,
3PLAND,2026-08-22,,,57.8,25.5,,3.333078859600985,12.016632016632016,0.5524956970740104,,1.78,2.0210113960113962,2.38,,64.86,47.19334719334719,7.650584061804255,,14.50860244617913,,10.551598391641592,0.0,,,,0.0,,,,73.3,
5PAISA,2026-08-22,,,1801.0,40.8,,,5.457575757575758,2.782608695652174,,7.04,2.3072889355007864,9.94,,31.0,13.333333333333334,-6.751040897088812,,24.758866337639972,,-5.817051709308241,0.5839753466872111,,,,0.0,,,,36.5,
63MOONS,2026-08-22,,,3666.0,,,,11.528301886792454,1.03242542153048,,-1.6,-2.5469513763828147,-3.71,,-94.0,-31.132075471698112,,,,,-4.8372644152035456,0.0008445945945945946,,,,0.15,,,,45.63,
A2ZINFRA,2026-08-22,,,274.0,64.9,,,0.7527472527472527,5.516014234875445,,15.4,1.0845986984815619,16.3,,0.7,1.3736263736263736,,,,,-2.1058921832264765,1.9795918367346939,,,,0.0,,,,27.92,
AAATECH,2026-08-22,,,123.0,59.0,,,6.350025813113061,3.970954356846473,,6.09,6.370597243491578,8.16,,8.0,10.738255033557047,-13.465025781555495,,-2.4083220901683244,,-1.3725584894846543,0.0,,,,1.57,,,,34.38,
AADHARHFC,2026-08-22,Financial Services,,20248.0,17.6,,1.548297873799032,,2.6763005780346822,,15.9,4.164385561516844,11.4,,,,11.367321687793307,,18.406317602248624,,,,,,,0.0,,,,64.66,
AAKASH,2026-08-22,,,88.2,17.4,,,0.8563106796116505,1.4737732656514384,,11.2,5.747126436781609,12.6,,14.0,4.854368932038835,,,,,,0.23333333333333334,,,,0.0,,,,66.54,
AARNAV,2026-08-22,,,143.0,15.6,,0.8891896242997883,0.3163716814159292,0.7268817204301075,,4.88,2.261306532663317,7.63,,7.0,1.991150442477876,17.544064363419174,,-19.03964008349901,,7.981161688843574,0.5561224489795918,,,,0.0,,,,66.53,
AARON,2026-08-22,,,288.0,34.8,,3.7659127940447443,2.962658162740459,5.948275862068965,,15.0,9.091906119763104,18.7,,19.52,8.527929225388334,9.240787533644234,,16.38180096232855,,15.415088017007017,0.5705470999588645,,,,0.36,,,,73.07,
AARTIDRUGS,2026-08-22,Healthcare,,3810.0,19.8,,5.009449628448499,1.4227035100821508,2.4529411764705884,,13.4,6.785079928952042,11.9,,12.0,7.132188200149366,3.952530011991029,,-1.0988635160692817,,1.9265319928296831,0.3724983860555197,,,,0.48,,,,54.43,
AARTIIND,2026-08-22,Chemicals,,19123.0,36.6,,4.351401630677595,2.1224195338512764,3.2134146341463414,,7.13,3.992781412136251,6.85,,15.0,5.893451720310766,8.411082935201431,,-14.852459754172752,,12.246393337593586,0.8339210747271201,,,,0.19,,,,41.82,
AARTIPHARM,2026-08-22,Healthcare,,7407.0,34.4,,,3.761808024377857,3.4914529914529915,,8.59,6.117174037909248,10.7,,22.0,10.817673946165566,-0.5884961829437207,,,,2.044616751083228,0.3549905838041431,,,,0.43,,,,42.86,
AARTISURF,2026-08-22,,,485.0,26.4,,,0.5294759825327511,1.9826989619377162,,5.17,3.481624758220503,8.53,,6.0,1.9650655021834063,-4.843553671423351,,27.457513457679084,,15.792692876981395,0.4262295081967213,,,,0.17,,,,49.84,
AARVI,2026-08-22,,,226.0,11.4,,0.5854175035177802,0.33681073025335323,1.5849843587069863,,13.4,8.016877637130802,14.4,,3.3,2.8315946348733236,19.47328177155154,,9.896412921346087,,18.231217606167682,0.19014084507042253,,,,1.31,,,,73.36,
AASTHA,2026-08-22,,,322.0,13.1,,0.07801513074489284,0.7268623024830699,,,16.9,7.0588235294117645,19.0,,12.0,5.417607223476298,167.91614491856214,,41.76139999991866,,22.83871794035257,0.6645962732919255,,,,0.0,,,,53.21,
AAVAS,2026-08-22,Financial Services,,10747.0,21.9,,1.1531693485253902,,2.840670859538784,,13.9,2.9723348870997035,9.91,,,,18.99113953037732,,22.429917138052357,,,,,,,0.0,,,,48.88,
ABB,2026-08-22,Capital Goods,,157321.0,102.0,,0.5769929563646466,11.673295243748608,16.834467120181404,,22.4,18.988307066598882,29.9,,14.0,22.171106329301775,176.7785878057379,,,,20.996899403352053,0.015526287611093264,,,,0.53,,,,75.0,
ABBOTINDIA,2026-08-22,Healthcare,,55739.0,34.5,,3.3292732598399972,7.9581667618503715,11.673342234089898,,34.4,24.838511227314672,44.8,,28.0,23.058252427184467,10.362621901951673,,15.117531950269214,,6.1911128302977625,0.03602848764139087,,,,2.0,,,,74.99,
ABCAPITAL,2026-08-22,Financial Services,,113040.0,28.1,,5.165057897670667,,3.1526717557251906,,12.0,1.2296770418490235,8.72,,,,5.440403681180905,,16.32916935589739,,,,,,,0.0,,,,68.81,
ABCOTS,2026-08-22,,,460.0,33.0,,,1.3813813813813813,2.994269340974212,,9.87,4.472843450479233,9.87,,12.0,4.2042042042042045,-0.7740248420580853,,,,9.16114676619959,0.9607843137254902,,,,0.0,,,,52.5,
ABDL,2026-08-22,Fast Moving Consumer Goods,,16643.0,74.6,,0.19464847488144787,4.182709223422971,10.016835016835017,,14.3,5.044439106413644,18.4,,14.0,5.277707966825836,383.2549936260003,,165.39648595119436,,6.136201467767766,0.6921226698737222,,,,0.91,,,,80.91,
ABFRL,2026-08-22,Consumer Services,,6633.0,,,,0.7923784494086727,1.1380753138075315,,-13.6,-4.857717734981317,-3.76,,8.0,-10.094373432086968,,,,,9.129294502383022,1.0597602739726026,,,,0.0,,,,46.61,
ABINFRA,2026-08-22,,,807.0,41.4,,2.517412493595596,2.9669117647058822,4.754716981132075,,13.8,5.524861878453039,16.1,,14.0,7.352941176470589,16.44545743112158,,43.096908110525554,,13.915728978525355,0.5207100591715976,,,,0.04,,,,30.94,
ABLBL,2026-08-22,Consumer Services,,10511.0,49.2,,,1.222067201488199,7.422413793103448,,14.9,2.0183486238532113,15.0,,16.0,2.046273689105918,,,,,,2.1358811040339702,,,,0.58,,,,46.6,
ABMINTLLTD,2026-08-22,,,52.6,,,,1.0393202924323257,4.581967213114754,,-17.2,-5.81787521079258,-8.5,,-3.34,-2.726733847065797,,,,,-18.537843978947567,0.7282229965156793,,,,0.0,,,,74.7,
ABMKNO,2026-08-22,,,380.0,44.9,,,3.619047619047619,1.5702479338842976,,3.96,3.508771929824561,6.54,,14.0,9.523809523809524,-16.46702256710978,,-10.45492691340737,,4.885624628838681,0.0,,,,0.66,,,,66.93,
ABREL,2026-08-22,Realty,,15708.0,,,,34.906666666666666,4.24773413897281,,-2.64,-0.6029753373202195,-4.48,,-86.0,-27.111111111111114,,,,,-25.787841247695063,1.5228316671169955,,,,0.18,,,,50.21,
ABSLAMC,2026-08-22,Financial Services,,29169.0,28.9,,3.2917038817605304,15.673831273508867,7.2,,25.2,22.808607021517556,32.2,,59.0,54.11069317571199,8.779647574053095,,8.341743887593633,,4.388908823408166,0.015837663944568176,,,,2.53,,,,74.72,
ACC,2026-08-22,Construction Materials,,24551.0,12.9,,,0.9649791683043786,1.1946983546617915,,10.9,6.935513169845595,11.2,,10.0,7.503340932316642,-6.498639294225617,,0.4851398669555973,,8.427012065230134,0.02087489659870566,,,,0.57,,,,56.69,
ACCELYA,2026-08-22,,,1700.0,16.4,,,3.1954887218045114,6.779761904761905,,39.3,25.333333333333336,49.4,,33.0,17.857142857142858,-9.037080813184406,,17.715868166249837,,4.290863471248563,0.064,,,,3.95,,,,74.66,
ACE,2026-08-22,Capital Goods,,14078.0,32.2,,3.2207597904214325,4.123608670181605,6.994082840236686,,22.9,13.43788437884379,31.7,,16.0,12.800234329232572,9.997640959056643,,32.98178200879358,,5.42039920107682,0.003978120338140228,,,,0.17,,,,65.42,
ACEINTEG,2026-08-22,,,18.2,,,,2.1286549707602336,1.0406976744186045,,-8.59,-8.566721581548599,-11.3,,-28.07,-18.24561403508772,,,,,,0.007981755986316992,,,,0.0,,,,73.53,
ACI,2026-08-22,Chemicals,,6146.0,63.5,,,5.507168458781362,3.171974522292994,,5.42,3.602251407129456,7.41,,20.0,8.60215053763441,-32.78445828781133,,-16.672371985529544,,-5.679914766046523,0.2408268733850129,,,,0.5,,,,53.43,
ACL,2026-08-22,,,417.0,,,,0.8597938144329897,5.159817351598174,,-64.0,-5.140845070422535,-6.01,,2.7,-15.051546391752577,,,,,21.86219081592389,13.91358024691358,,,,0.0,,,,75.0,
ACMESOLAR,2026-08-22,Power,,28388.0,47.7,,,11.978059071729957,4.81437125748503,,10.4,2.1093202522775054,8.89,,87.0,25.400843881856538,-47.970532165017275,,9.637881621955646,,21.57226745048866,3.931238885595732,,,,0.05,,,,71.4,
ACSTECH,2026-08-22,,,353.0,31.7,,0.8340186777185788,1.0632530120481927,2.309090909090909,,6.84,4.8582995951417,10.3,,7.0,3.614457831325301,38.00874110723029,,,,59.38278469615814,0.35074626865671643,,,,0.0,,,,42.71,
ACUTAAS,2026-08-22,Healthcare,,25945.0,67.2,,0.6646867317084924,17.74623803009576,15.688118811881187,,24.0,19.506048387096776,31.6,,37.0,26.47058823529412,101.10025790235197,,36.73186725741617,,26.80685717711424,0.02176541717049577,,,,0.05,,,,32.66,
ADANIENSOL,2026-08-22,Power,,188567.0,64.6,,1.925046611018977,6.186581364829396,7.273584905660377,,9.44,3.3312849704065464,9.65,,30.0,10.137795275590552,33.55762901024279,,17.283908616583044,,22.435659714693855,1.9340071577457034,,,,0.0,,,,73.39,
ADANIENT,2026-08-22,Metals & Mining,,405623.0,171.0,,5.31998031427429,3.640127074153512,4.779904306220096,,-3.38,2.8800006133370135,5.8,,14.0,6.742288950112625,32.142976082295235,,56.17892662959012,,4.9409034755576675,1.3175246521513482,,,,0.04,,,,71.97,
ADANIGREEN,2026-08-22,Power,,217427.0,112.0,,7.004091471867219,16.03562209602478,10.909090909090908,,11.4,1.500825244076426,7.39,,86.0,15.827125894239988,15.990653527279242,,28.178983690980598,,13.71879432904224,5.186326070623592,,,,0.0,,,,62.43,
ADANIPORTS,2026-08-22,Services,,391673.0,29.5,,1.9078959286869275,9.687682414048973,4.086538461538462,,16.4,7.166068629539211,14.1,,58.0,32.453623546871135,15.462059306506726,,20.10205574397077,,14.81656011383603,0.6624287456101043,,,,0.44,,,,66.03,
ADANIPOWER,2026-08-22,Power,,396300.0,27.8,,,6.713194315044128,6.112759643916913,,21.1,10.272921982907917,17.2,,37.0,24.618433757389933,-11.880188194987051,,23.714570460228934,,5.445710621201649,0.8418929115912346,,,,0.0,,,,74.96,
ADFFOODS,2026-08-22,,,2940.0,30.4,,4.400471572663491,4.094707520891365,5.143953934740883,,17.7,12.415654520917679,21.8,,19.0,12.813370473537605,6.908350502443916,,12.767137012376306,,11.354310602534223,0.09615384615384616,,,,0.45,,,,36.14,
ADL,2026-08-22,,,40.1,,,,1.0289966641005903,,,-2.15,-1.288936627282492,,,4.59,-2.771362586605081,,,,,,0.4286568353925867,,,,0.0,,,,72.97,
ADOR,2026-08-22,,,2815.0,24.3,,28.332416508179843,2.3497495826377297,5.072100313479623,,15.8,13.701923076923078,22.8,,13.0,9.515859766277128,0.8576748119238031,,,,3.70925445796797,0.005415162454873646,,,,1.42,,,,53.76,
ADROITINFO,2026-08-22,,,54.8,15.2,,2.235338440901222,1.0176415970287835,0.6993006993006993,,4.34,3.1449288023062816,6.54,,9.06,6.685236768802229,6.799865166668817,,36.76952965558622,,29.388256589343055,0.3410263022176379,,,,0.0,,,,42.99,
ADSL,2026-08-22,,,615.0,15.8,,,0.6095143706640238,0.9908256880733946,,4.82,3.5916824196597354,7.39,,6.0,3.7661050545094152,-3.2652251022088796,,-9.647898001048972,,13.669725108370123,0.22185970636215335,,,,1.38,,,,51.03,
ADVAIT,2026-08-22,,,2283.0,39.5,,1.1281604034041948,2.945806451612903,8.21259842519685,,21.5,9.145427286356822,27.9,,12.0,7.870967741935483,35.0127516271709,,58.845981250798076,,54.781293647662196,0.34172661870503596,,,,0.1,,,,66.76,
ADVANCE,2026-08-22,,,766.0,29.9,,,1.5443548387096775,,,29.1,7.4074074074074066,28.0,,10.0,5.241935483870968,,,,,,0.7920792079207921,,,,0.0,,,,69.89,
ADVANIHOTR,2026-08-22,,,459.0,,,,14.34375,17.906137184115522,,-19.9,-18.9873417721519,-13.0,,-25.0,-46.875,,,,,-20.62994740159002,1.36,,,,3.63,,,,50.24,
ADVENTHTL,2026-08-22,,,719.0,14.8,,,1.8530927835051547,0.7916666666666666,,5.47,1.0017530678687703,6.78,,35.0,10.309278350515463,,,,,24.512195032514008,0.8838495575221239,,,,0.0,,,,47.69,
ADVENZYMES,2026-08-22,Healthcare,,3359.0,21.3,,2.8292120810434533,4.478666666666666,2.0547945205479454,,10.2,9.378407851690294,14.0,,30.0,22.933333333333334,7.528597853344476,,6.731566887120133,,6.322592570747543,0.0196078431372549,,,,1.78,,,,43.25,
AEGISLOG,2026-08-22,Oil Gas & Consumable Fuels,,49768.0,39.8,,1.325878898875583,5.547653550328837,8.196531791907514,,16.3,10.34410260004205,13.3,,21.0,16.453015271430164,30.017824428575302,,28.46270720530242,,8.384224019709684,0.685383980181668,,,,0.61,,,,58.1,
AEGISVOPAK,2026-08-22,Oil Gas & Consumable Fuels,,30614.0,113.0,,,33.86504424778761,7.1317829457364335,,11.0,3.3962712266951667,7.56,,75.0,31.63716814159292,-85.85347631062668,,,,17.16845545268766,0.8694942903752039,,,,0.07,,,,86.94,
AEPL,2026-08-22,,,368.0,42.4,,1.4843818072676345,4.7742605085625325,3.872679045092838,,9.65,6.094474905103333,12.9,,16.13,11.248053969901402,28.564079532911755,,,,23.06098642720351,0.01806656101426307,,,,0.03,,,,72.45,
AEQUS,2026-08-22,Capital Goods,,17385.0,,,,12.68978102189781,11.666666666666668,,-9.96,-6.220270764727406,1.69,,6.0,-12.408759124087592,,,,,12.39088334604823,0.4714189643577673,,,,0.0,,,,59.09,
AEROENTER,2026-08-22,,,1585.0,10.4,,,2.1077127659574466,1.915184678522572,,8.41,15.051903114186851,12.6,,16.0,23.138297872340424,-16.415391390960476,,33.51034413909106,,14.573086319648754,0.049576783555018135,,,,0.29,,,,52.3,
AEROFLEX,2026-08-22,,,6656.0,99.1,,5.943621735895632,13.232604373757455,14.88165680473373,,14.1,11.858407079646017,18.9,,23.0,13.320079522862823,16.673335619846075,,-15.672282087277978,,16.514583849435873,0.020134228187919462,,,,0.08,,,,65.47,
AERONEU,2026-08-22,,,214.0,1189.0,,195.71778055697325,1.671875,2.095959595959596,,1.6,0.6896551724137931,4.76,,2.9,0.78125,6.0750740000032,,-32.75037161476506,,5.502112866364928,0.23529411764705882,,,,0.0,,,,60.46,
AEROPLANE,2026-08-22,,,1821.0,14.7,,,0.7217598097502973,,,15.8,5.846298915605846,15.7,,10.0,4.914783987316686,-85.37485380464753,,-15.061787194098297,,17.75958204427215,0.8194594594594594,,,,0.0,,,,78.78,
AETHER,2026-08-22,Chemicals,,21590.0,90.0,,2.1537287852992657,17.53858651502843,8.794594594594594,,9.66,7.341455795064042,11.9,,31.0,19.09017059301381,41.787991419492634,,12.890254549041202,,27.2093273871183,0.18648208469055375,,,,0.0,,,,74.92,
AFCONS,2026-08-22,Construction,,10258.0,50.1,,,0.9119032802915815,1.885135135135135,,5.61,0.7527050337149129,13.9,,9.0,1.280113787892257,-33.16959440498518,,-39.721746707222,,-5.353879317201848,0.6655045871559633,,,,0.72,,,,50.17,
AFFLE,2026-08-22,Information Technology,,24219.0,50.7,,2.9831986412682205,8.53984485190409,6.637065637065637,,13.8,10.812033476589008,16.8,,22.0,16.854724964739066,16.995180709269285,,16.164371856487826,,15.449918436333853,0.004107338444687842,,,,0.0,,,,54.91,
AFIL,2026-08-22,,,410.0,9.27,,0.4393813932519876,,0.9395770392749245,,10.5,4.710920770877944,13.9,,,,21.097843792132554,,40.2221832454686,,,,,,,0.0,,,,39.02,
AFSL,2026-08-22,,,1024.0,7.98,,0.505123352035142,0.03977162387851012,0.8137651821862348,,8.29,4.756980351602896,7.9,,0.8,0.535984774925234,15.798121325906989,,15.581816731381505,,165.22584936031475,0.6032,,,,0.0,,,,71.11,
