ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
360ONE,2026-07-25,Financial Services,,44851.0,35.5,,3.0724672394689843,9.70590781216187,4.553719008264463,,14.4,4.6395353112017945,12.1,,62.0,27.310106037654187,11.554232228733374,,13.828004431662011,,16.520266837828657,1.6196624644164295,,,,1.09,,,,6.2,
3MINDIA,2026-07-25,Diversified,,40008.0,65.4,,2.110042200527738,9.557572861920688,18.625393494228753,,30.5,18.811576354679804,40.5,,19.0,14.596273291925465,30.994640762939696,,13.668517088739375,,7.859332268287411,0.008383791336748951,,,,0.45,,,,75.0,
AADHARHFC,2026-07-25,Financial Services,,21648.0,19.5,,0.8804413361492293,,2.861271676300578,,15.9,4.000145990729589,11.4,,,,22.14798328902503,,23.8814114047321,,,,,,,0.0,,,,64.66,
AARTIDRUGS,2026-07-25,Healthcare,,3692.0,18.9,,3.176816503979327,1.4393762183235868,2.376470588235294,,13.4,6.927175843694494,11.9,,12.0,7.602339181286549,5.9493521191184895,,-6.623882553668247,,-1.8886613661022178,0.3724983860555197,,,,0.49,,,,54.43,
AARTIIND,2026-07-25,Chemicals,,17331.0,42.1,,,2.091600289645185,2.9146341463414633,,7.13,3.150612828032183,6.85,,14.0,5.056722181993725,-8.39834240219396,,-5.101886237013186,,7.7748720561739315,0.8339210747271201,,,,0.21,,,,41.82,
AARTIPHARM,2026-07-25,Healthcare,,6110.0,34.6,,,3.358988455195162,2.8803418803418803,,8.59,5.0258472142446875,10.7,,20.0,9.620670698185817,-3.3590304331914456,,,,-2.207766664168098,0.3549905838041431,,,,0.74,,,,42.86,
AAVAS,2026-07-25,Financial Services,,10934.0,22.3,,1.1742318023797353,,2.890985324947589,,13.9,2.9723348870997035,9.91,,,,18.99113953037732,,22.429917138052357,,,,,,,0.0,,,,48.88,
ABB,2026-07-25,Capital Goods,,156293.0,103.0,,0.5837313322530334,11.937141984266402,19.935135135135134,,22.4,21.828713887666815,29.9,,14.0,22.737340563659973,176.4510388751104,,,,19.836620945527184,0.010847371107708014,,,,0.53,,,,75.0,
ABBOTINDIA,2026-07-25,Healthcare,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.99,
ABCAPITAL,2026-07-25,Financial Services,,107762.0,27.6,,,,3.0076335877862594,,12.0,1.1535499125284356,8.72,,,,-9.394109024525132,,25.916087505854748,,,,,,,0.0,,,,68.81,
ABDL,2026-07-25,Fast Moving Consumer Goods,,17363.0,77.8,,0.20299800731604084,4.363659210857,10.454545454545455,,14.3,5.044439106413644,18.4,,14.0,5.277707966825836,383.2549936260003,,165.39648595119436,,6.136201467767766,0.6921226698737222,,,,0.87,,,,80.91,
ABFRL,2026-07-25,Consumer Services,,6865.0,,,,0.839549957197016,1.1757322175732219,,-11.7,-4.674212986427888,-3.07,,8.0,-10.150421915127797,,,,,-13.001029371018069,1.0597602739726026,,,,0.0,,,,46.61,
ABLBL,2026-07-25,Consumer Services,,11474.0,54.9,,,1.3666031443544544,8.10344827586207,,15.6,1.9610091743119267,14.7,,16.0,2.0366841353025253,,,,,,2.1358811040339702,,,,0.53,,,,46.6,
ABREL,2026-07-25,Realty,,15349.0,,,,37.712530712530715,4.151057401812689,,-2.64,-0.5683783917362725,-4.48,,-90.0,-28.255528255528255,,,,,-52.64240531244803,1.5228316671169955,,,,0.18,,,,50.21,
ABSLAMC,2026-07-25,Financial Services,,29418.0,29.1,,3.3144838394197733,15.807630306286942,7.264285714285714,,25.2,22.808607021517556,32.2,,59.0,54.11069317571199,8.779647574053095,,8.341743887593633,,4.388908823408166,0.015837663944568176,,,,2.51,,,,74.72,
ACC,2026-07-25,Construction Materials,,25180.0,13.2,,,0.9897020674475278,1.2257769652650823,,10.9,6.935513169845595,11.2,,10.0,7.503340932316642,-6.498639294225617,,0.4851398669555973,,8.427012065230134,0.02087489659870566,,,,0.56,,,,56.69,
ACE,2026-07-25,Capital Goods,,12378.0,28.3,,2.830667766115731,3.625659050966608,6.14792899408284,,22.9,13.43788437884379,31.7,,16.0,12.800234329232572,9.997640959056643,,32.98178200879358,,5.42039920107682,0.003978120338140228,,,,0.19,,,,65.42,
ACI,2026-07-25,Chemicals,,6850.0,66.5,,,6.3367252543940795,3.535031847133758,,5.42,3.9399624765478425,7.41,,22.0,9.71322849213691,-34.69209936221063,,,,-9.13696526741371,0.2408268733850129,,,,0.45,,,,53.43,
ACMESOLAR,2026-07-25,Power,,25861.0,52.0,,,12.783489866534849,4.383233532934132,,10.4,1.7449194113524877,8.89,,88.0,24.616905585763718,,,41.3218766418493,,16.03135701436862,3.931238885595732,,,,0.05,,,,71.4,
ACUTAAS,2026-07-25,Healthcare,,26686.0,69.1,,0.6834799577538216,18.253077975376197,16.138613861386137,,24.0,19.506048387096776,31.6,,37.0,26.47058823529412,101.10025790235197,,36.73186725741617,,26.80685717711424,0.02176541717049577,,,,0.05,,,,32.66,
ADANIENSOL,2026-07-25,Power,,204482.0,70.0,,2.085963819989604,6.708727034120735,8.028301886792454,,9.44,3.3312849704065464,9.65,,30.0,10.137795275590552,33.55762901024279,,17.283908616583044,,22.435659714693855,1.9340071577457034,,,,0.0,,,,74.71,
ADANIENT,2026-07-25,Metals & Mining,,409597.0,,,,4.0768495754909475,4.826156299840511,,-3.38,3.8145728874373246,5.8,,14.0,9.904547671421035,55.315101266327616,,57.37774158374294,,-7.6446860482450525,1.3175246521513482,,,,0.04,,,,71.97,
ADANIGREEN,2026-07-25,Power,,229798.0,119.0,,7.44184718885892,16.948005015119108,11.52892561983471,,11.4,1.500825244076426,7.39,,86.0,15.827125894239988,15.990653527279242,,28.178983690980598,,13.71879432904224,5.186326070623592,,,,0.0,,,,62.43,
ADANIPORTS,2026-07-25,Services,,407409.0,31.4,,1.0046745713315737,10.517580545229244,4.25,,16.4,6.980922888710479,14.1,,59.0,32.99772821148286,31.253901408476104,,17.724629625226317,,22.92937831245141,0.6624287456101043,,,,0.42,,,,66.03,
