ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
3BFILMS,2026-08-11,,,33.5,18.2,,0.9175179455130231,0.5582402932844526,0.627906976744186,,4.16,1.0200121957979933,4.9,,18.46,3.066155640726546,19.83612428400363,,56.03727114243022,,-5.80386990253926,1.8890560361037982,,,,0.0,,,,69.97,
3CIT,2026-08-11,,,9.18,15.8,,,0.15700359158542843,0.6877828054298641,,4.46,1.5057113187954307,5.12,,2.14,0.9919616897554301,-68.82012355565426,,-74.322392483545,,-1.898118244496938,0.03162650602409638,,,,0.0,,,,51.67,
AAKAAR,2026-08-11,,,81.6,12.3,,,1.2186379928315412,1.4961038961038962,,17.1,8.36061445479728,18.5,,15.41,9.916367980884111,-46.54795294060173,,-38.65829874335803,,26.882628015267663,0.33968835930339136,,,,0.0,,,,67.05,
AAPLUSTRAD,2026-08-11,,,29.9,66.5,,2.558469197738943,3.686806411837238,0.6795580110497237,,1.03,0.9384775808133471,1.55,,-6.91,5.548705302096178,25.99210498948732,,14.869835499703509,,-20.792391680083476,0.03323469155474618,,,,0.0,,,,3.82,
AARADHYA,2026-08-11,,,105.0,17.3,,,0.695364238410596,1.3484573502722321,,20.6,4.545454545454546,16.9,,8.0,3.9735099337748347,0.0,,29.453875620531523,,22.076748010113477,0.5128205128205128,,,,0.0,,,,70.58,
AASHKA,2026-08-11,,,168.0,59.3,,,7.301173402868318,1.6326530612244898,,2.8,2.8832872928176796,4.05,,22.77,14.515428074750107,,,-8.907999870052418,,6.70355314534703,0.07979083954681901,,,,0.0,,,,61.34,
AATMAJ,2026-08-11,,,42.0,59.2,,,1.7269736842105263,0.8266666666666668,,1.41,0.9262883235485974,3.56,,9.7,2.9194078947368416,-56.04351636246919,,-60.064839619324275,,0.8078344457967734,0.4139287822152272,,,,0.0,,,,64.33,
AAYUSHBULL,2026-08-11,,,1906.0,242.0,,2.965882607211138,8.824074074074074,31.36020151133501,,13.9,6.4,18.9,,5.0,3.7037037037037033,81.59459832011223,,,,155.1742221697941,0.0,,,,0.0,,,,24.63,
ABHAPOWER,2026-08-11,,,45.8,18.6,,,0.7360977177756348,0.8571428571428572,,4.72,2.8751753155680224,7.01,,8.61,3.953712632594021,-64.32398812488603,,,,4.387274890957649,0.36829268292682926,,,,0.0,,,,72.52,
ABRFL,2026-08-11,,,20.0,8.52,,,0.17857142857142858,0.8625277161862527,,14.8,5.263157894736842,13.5,,3.5,1.7857142857142856,-38.82717980284396,,,,50.28006039632105,0.6086956521739131,,,,0.0,,,,67.33,
ABRIL,2026-08-11,,,27.6,18.4,,,0.4242237934214571,1.1610738255033557,,8.89,5.877742946708464,12.3,,3.24,2.305564094681832,,,,,,0.025651808242220353,,,,0.0,,,,61.71,
ABSMARINE,2026-08-11,,,542.0,6.77,,,1.6990595611285266,1.7401574803149606,,29.6,10.91644204851752,21.0,,47.0,25.391849529780565,,,,,42.17478104394821,1.2083333333333333,,,,0.0,,,,63.96,
ACCELERATE,2026-08-11,,,34.4,53.0,,,4.971098265895954,8.547008547008547,,16.2,3.9133052378085496,,,21.53,9.39306358381503,,,,,,2.6184538653366585,,,,0.3,,,,71.02,
ACCENTMIC,2026-08-11,,,1317.0,30.0,,0.989566924348132,3.773638968481375,4.773913043478261,,18.6,13.664596273291925,24.9,,16.0,12.607449856733524,30.316292169690517,,13.279160837620974,,21.000286957426017,0.0036231884057971015,,,,0.18,,,,53.02,
ACCORD,2026-08-11,,,76.8,57.7,,0.8942189511492825,2.0858229223248235,4.626168224299065,,9.36,6.884057971014493,9.24,,2.39,3.6121673003802286,64.52558394769187,,4.0528129052160855,,22.25582984669865,0.04774714189643577,,,,0.0,,,,31.99,
ACCORDTS,2026-08-11,,,130.0,28.8,,,1.855287569573284,2.6470588235294117,,12.8,5.378914654554149,14.5,,9.9,6.422149279292137,-60.22395267942785,,-41.216166549063516,,19.773745838263235,0.18068344587681603,,,,0.0,,,,61.97,
ACCPL,2026-08-11,,,219.0,22.6,,,2.443378333147384,4.004065040650406,,27.6,12.614140360031307,28.9,,16.68,10.78879839339507,,,,,,0.2251873514896728,,,,0.0,,,,73.52,
ACEALPHA,2026-08-11,,,239.0,15.7,,,9.958333333333334,3.451776649746193,,29.8,20.54794520547945,39.9,,79.0,62.5,-86.23445947066983,,-35.89593338998527,,68.68653306034984,0.0,,,,0.0,,,,43.9,
ACETEC,2026-08-11,,,206.0,20.1,,,2.4819277108433737,2.9577464788732395,,24.8,13.333333333333334,33.6,,17.0,12.048192771084338,-83.96232835002087,,,,16.866915815850405,0.0,,,,0.0,,,,64.39,
ACFSL,2026-08-11,,,80.3,16.5,,,,0.9051819184123483,,5.63,3.5211267605633805,9.02,,,,,,,,,,,,,0.0,,,,64.66,
ACLD,2026-08-11,,,293.0,13.8,,,0.7670157068062827,2.330097087378641,,18.7,8.366533864541832,18.8,,10.0,5.49738219895288,-86.00538013475321,,-78.38292009028164,,51.89574967146486,0.896,,,,0.0,,,,63.74,
ACML,2026-08-11,,,47.3,,,,0.5175620965094649,2.543307086614173,,-10.8,-5.887230514096185,-6.4,,-1.19,-2.330670751723383,,,,,-1.919033328250519,0.3189655172413793,,,,0.0,,,,58.99,
ACTIVEINFR,2026-08-11,,,255.0,25.0,,,2.6288659793814433,2.119700748129676,,8.81,4.166666666666666,9.53,,17.0,10.309278350515463,-22.429378090822983,,,,2.91071032814445,0.6611570247933884,,,,0.59,,,,73.31,
ADCOUNTY,2026-08-11,,,196.0,9.19,,,2.0851063829787235,1.831578947368421,,28.0,17.796610169491526,37.2,,28.0,22.340425531914892,,,,,,0.02830188679245283,,,,0.0,,,,65.52,
ADDICTIVE,2026-08-11,,,63.9,,,,0.8438985736925515,0.813765182186235,,-0.61,-0.49024614441834335,-0.11,,16.36,-0.6339144215530903,,,,,31.197537587043,0.0,,,,0.0,,,,65.1,
ADESHWAR,2026-08-11,,,23.5,19.6,,,0.3628783199505868,0.7342342342342343,,,,,,5.2,1.2198888202594194,,,,,,,,,,0.0,,,,57.68,
ADHIRAJ,2026-08-11,,,,,,,,,,-1.09,-1.0695187165775402,-1.07,,-260.0,-60.0,,,,,-33.49713415717523,0.024405125076266018,,,,,,,,20.4,
ADISHAKTI,2026-08-11,,,9.89,,,,5.4944444444444445,0.635483870967742,,0.0,0.0,0.0,,-6.11,0.0,,,,,-21.632925543323456,0.030070377479206652,,,,0.0,,,,16.63,
ADISOFT,2026-08-11,,,298.0,13.0,,,1.7951807228915662,,,37.7,14.935064935064934,38.0,,18.0,13.855421686746988,-85.3568633117289,,,,29.747251054643932,0.3055555555555556,,,,0.0,,,,73.6,
ADMACH,2026-08-11,,,254.0,25.4,,0.1746790230183749,3.681159420289855,3.605769230769231,,21.6,10.989010989010989,25.0,,19.0,14.492753623188406,145.40956069652458,,,,74.43564929832081,0.0,,,,0.0,,,,52.95,
ADON,2026-08-11,,,191.0,8.25,,3.8666330461847815,0.5895061728395061,,,91.7,19.65811965811966,84.0,,11.0,7.098765432098765,2.1336392415464145,,,,145.1173821929731,0.6153846153846154,,,,0.0,,,,65.44,
ADVANCETL,2026-08-11,,,59.3,14.4,,,1.185762847430514,,,35.4,8.653026427962489,24.6,,15.54,8.118376324735053,-25.309920890713922,,-10.690539387698339,,9.789292782445314,1.2636961285609933,,,,0.0,,,,71.98,
AEGEUS,2026-08-11,,,87.9,21.9,,,2.1480938416422286,,,30.0,10.213414634146341,31.6,,16.72,9.824046920821113,,,,,,0.7740259740259741,,,,0.0,,,,,
AERON,2026-08-11,,,134.0,15.2,,,0.6036036036036037,1.2267080745341614,,8.41,4.245283018867925,9.77,,9.0,4.054054054054054,-50.49460804673149,,-23.56114172997653,,7.440160348978164,0.5272727272727272,,,,0.0,,,,73.63,
AESTHETIK,2026-08-11,,,129.0,18.1,,,1.0932203389830508,2.568493150684932,,15.1,7.608695652173914,17.6,,10.0,5.932203389830509,-32.3802976567426,,,,43.41921420171222,0.5,,,,0.0,,,,69.57,
AFCOM,2026-08-11,,,4209.0,34.5,,0.42167891209643815,7.219554030874786,8.382857142857143,,36.0,13.04812834224599,33.5,,40.0,20.926243567753,81.81580584259768,,,,90.74936003340906,0.8774617067833698,,,,0.0,,,,35.84,
AFLTD,2026-08-11,,,83.1,22.9,,4.45110891683446,2.1302230197385286,,,22.0,9.90450204638472,25.2,,14.12,9.305306331709819,5.144785362000537,,,,54.44007246745637,0.6973827699018539,,,,0.0,,,,68.57,
AGARWALFT,2026-08-11,,,28.0,19.0,,,0.43037196434060865,1.3985507246376812,,7.64,3.472714386959603,10.1,,5.73,2.2594528127881954,-16.122425172519648,,10.360807763812808,,10.522926910134323,0.8203203203203203,,,,0.0,,,,57.55,
AGARWALTUF,2026-08-11,,,257.0,11.9,,0.1458100437200731,2.705263157894737,2.213740458015267,,20.6,14.864864864864865,23.0,,30.0,23.157894736842106,81.61303361821687,,,,33.420082436097246,0.21551724137931033,,,,0.0,,,,60.39,
AGNI,2026-08-11,,,33.4,24.0,,,0.865060865060865,1.0363636363636364,,4.36,1.5478164731896074,8.97,,10.02,2.1756021756021755,,,23.445550092271294,,20.58524284242822,0.5097493036211699,,,,0.0,,,,70.57,
AGUL,2026-08-11,,,29.4,368.0,,,0.40010887316276533,1.3569620253164558,,0.4,0.15000937558597413,5.13,,1.8,0.10887316276537833,-62.65496044535696,,-52.3713833983416,,7.390269707827657,0.8758652514997692,,,,0.0,,,,70.64,
AHASOLAR,2026-08-11,,,24.7,117.0,,,0.2685658366858758,1.646090534979424,,1.41,1.0248901903367496,2.87,,0.55,0.22833532673697943,,,,,,0.06012024048096192,,,,0.0,,,,36.95,
AHIMSA,2026-08-11,,,14.2,,,,283.99999999999994,1.7499999999999998,,-5.99,-5.841121495327103,-5.87,,-920.0,-1000.0,,,,,-86.48176997595083,0.0,,,,0.0,,,,51.03,
AIKPIPES,2026-08-11,,,19.3,214.0,,,2.0423280423280428,0.8416666666666667,,0.39,0.26833631484794274,2.94,,9.84,0.9523809523809524,-78.63225405002915,,-53.58664786656726,,-32.318140517045244,0.3368237347294939,,,,0.0,,,,73.5,
AILIMITED,2026-08-11,,,23.8,29.8,,5.054625913545653,0.8427762039660057,2.0434782608695654,,7.5,3.297609233305853,10.8,,7.97,2.8328611898017,5.895589606372331,,34.693326034076,,7.788571262361321,0.9430379746835443,,,,0.0,,,,62.88,
AIMTRON,2026-08-11,,,3462.0,75.3,,,11.501661129568106,14.570175438596491,,23.6,10.952380952380953,28.2,,20.0,15.282392026578073,,,,,,0.23404255319148937,,,,0.0,,,,70.9,
AIRFLOA,2026-08-11,,,827.0,21.1,,,2.584375,3.4569138276553106,,22.4,9.67741935483871,25.6,,20.0,12.1875,,,,,,0.28451882845188287,,,,0.0,,,,54.2,
AISL,2026-08-11,,,69.0,12.8,,0.6507591263423927,0.27165354330708663,0.8263305322128851,,7.0,3.7037037037037033,8.23,,3.4,1.968503937007874,19.66933613661741,,0.7543002301430013,,17.14548188866447,0.21428571428571427,,,,0.0,,,,74.98,
AJCJEWEL,2026-08-11,,,89.6,11.4,,,0.3079037800687285,2.4873949579831933,,21.7,9.523809523809524,,,4.8,2.7491408934707904,,,,,,1.2222222222222223,,,,0.0,,,,56.33,
AKANKSHA,2026-08-11,,,224.0,38.6,,,2.44488103034272,3.1147540983606556,,8.41,4.141299730992496,11.0,,12.43,6.385068762278978,-42.469169857783804,,,,25.73644960626691,0.6009206304923979,,,,0.0,,,,57.51,
AKIKO,2026-08-11,,,362.0,18.7,,,1.7156398104265402,6.032315978456014,,29.4,20.37037037037037,37.1,,15.0,10.42654028436019,,,,,,0.25,,,,0.0,,,,67.29,
ALCODIS,2026-08-11,,,70.1,7.82,,,0.5154411764705882,,,,,,,15.0,6.61764705882353,,,,,,,,,,0.0,,,,74.93,
ALKOSIGN,2026-08-11,,,69.2,54.9,,,2.5917602996254683,2.446564885496183,,4.12,-10.584834334000444,4.71,,13.93,-17.827715355805243,,,,,,0.4677533664068037,,,,0.0,,,,45.92,
ALLETEC,2026-08-11,,,271.0,10.2,,0.3350576817031625,1.963768115942029,1.6028708133971292,,17.1,12.380952380952381,22.2,,18.0,18.84057971014493,30.442519473517038,,-29.84723412691299,,16.18020490104206,0.005917159763313609,,,,1.12,,,,50.1,
ALPEXSOLAR,2026-08-11,,,2027.0,10.0,,,0.9118308591992802,3.609090909090909,,52.0,14.595375722543352,43.5,,14.0,9.086819613135402,,,,,125.0617114677132,0.9555160142348754,,,,0.0,,,,65.9,
ALPHAIND,2026-08-11,,,150.0,27.8,,,3.3274179236912156,5.2313167259786475,,21.3,15.183098591549296,28.6,,12.71,11.956521739130435,-47.47239464193611,,5.749698085425403,,35.77612133348151,0.04051694027244149,,,,0.0,,,,73.81,
ALUWIND,2026-08-11,,,124.0,11.8,,,0.8920863309352518,1.773049645390071,,16.1,6.25,17.6,,12.0,7.194244604316546,,,,,,0.5857142857142857,,,,0.0,,,,72.15,
AMANAYA,2026-08-11,,,6.35,30.2,,0.7809216220109395,0.07492625368731563,1.1486486486486487,,3.87,3.7300177619893424,5.54,,0.35,0.24778761061946902,38.672254870126956,,41.13593522139962,,96.97119523267088,0.0,,,,0.0,,,,48.31,
AMBAAUTO,2026-08-11,,,191.0,13.6,,2.0011395980378763,0.7100371747211895,,,63.8,13.333333333333334,32.5,,10.0,5.204460966542751,6.796127573176225,,,,33.523573078303336,2.1379310344827585,,,,0.0,,,,,
AMBANIORGO,2026-08-11,,,85.7,64.4,,,0.35122950819672133,1.5363511659807956,,2.49,0.4484304932735426,10.5,,7.0,0.4098360655737705,-17.332873107027392,,-12.279542458629233,,22.726579924315104,1.2857142857142858,,,,0.0,,,,54.3,
AMBOAGRI,2026-08-11,,,23.4,43.3,,,0.18,0.43065693430656937,,1.12,0.0,5.16,,2.9,0.0,,,,,,0.46296296296296297,,,,0.0,,,,49.9,
AMCL,2026-08-11,,,467.0,21.8,,0.5042657602900663,2.0755555555555554,4.753309265944646,,32.4,11.475409836065573,29.6,,14.0,9.333333333333334,43.23117236327943,,,,38.87830607195606,0.47474747474747475,,,,0.0,,,,71.65,
AMEENJI,2026-08-11,,,166.0,26.2,,,1.3495934959349594,3.0309278350515463,,16.5,4.137931034482759,19.6,,16.0,4.878048780487805,,,,,,0.5555555555555556,,,,0.0,,,,67.71,
AMEYA,2026-08-11,,,81.8,14.6,,0.3282078539739841,2.0328031809145126,2.477272727272727,,18.5,13.898557931377425,25.3,,18.94,13.891650099403577,44.484005556909345,,-44.100911756203956,,12.22514321646746,0.0054528930627082695,,,,0.0,,,,72.45,
AMIABLE,2026-08-11,,,12.8,13.3,,,0.6729758149316509,1.280701754385965,,10.1,6.2745098039215685,12.8,,2.1,5.047318611987381,-3.8694803908576936,,-16.955378724688984,,-13.571046063064419,0.27683049147442323,,,,0.0,,,,70.16,
AMIC,2026-08-11,,,2253.0,79.7,,,15.866197183098592,9.853535353535353,,16.8,10.9375,23.5,,30.0,19.718309859154928,-38.400761742780944,,27.258238128831792,,6.973642765099219,0.028169014084507043,,,,0.0,,,,57.96,
AMKAY,2026-08-11,,,41.5,18.0,,,0.9873899595527005,1.5737704918032787,,9.16,6.934854398078655,12.8,,9.16,5.496074232690935,-83.16477417994432,,-69.6666896835175,,14.690142578886878,0.1489764973464746,,,,0.0,,,,73.44,
AMRAFIN,2026-08-11,,,48.4,62.1,,6.438073669954991,2.4833247819394564,0.32142857142857145,,0.52,0.519653564290473,0.41,,-3.95,4.0020523345305286,9.645742373189425,,6.668390127527379,,-44.80535075994329,0.0,,,,0.0,,,,74.77,
AMWILL,2026-08-11,,,85.2,7.45,,,1.9813953488372094,1.057071960297767,,15.3,12.643678160919542,20.5,,30.0,25.581395348837212,-82.33968173938094,,,,15.37281116524374,0.0,,,,1.17,,,,70.65,
ANAWIL,2026-08-11,,,908.0,24.8,,0.48391858079022954,6.34965034965035,,,56.6,12.67123287671233,32.3,,43.0,25.874125874125873,51.248290486184864,,,,76.51741676630314,1.4222222222222223,,,,0.0,,,,,
ANGEL,2026-08-11,,,22.2,17.3,,,0.10471698113207546,0.7581196581196581,,4.48,1.25,10.4,,3.7,0.4716981132075472,,,-28.711729034861357,,20.554519631121515,1.1724137931034482,,,,0.0,,,,73.91,
ANL,2026-08-11,,,216.0,42.7,,,6.430485263471271,6.1020408163265305,,25.0,12.134992819530876,27.7,,20.51,15.093777910092287,-3.460254925367723,,,,126.5186964360685,0.11925570904990133,,,,0.0,,,,73.48,
ANLON,2026-08-11,,,518.0,37.3,,0.9102971970862903,4.886792452830188,5.948275862068965,,21.1,12.844036697247708,27.1,,20.0,13.20754716981132,40.9756287500292,,-50.41102671876676,,47.54708770863027,0.16666666666666666,,,,0.0,,,,51.69,
