ticker,as_of,sector,industry,market_cap,pe,forward_pe,peg,ps,pb,pfcf,roe,roa,roi,gross_margin,oper_margin,net_margin,eps_growth,eps_growth_next_y,eps_growth_5y,eps_growth_past5y,sales_growth,debt_equity,lt_debt_equity,current_ratio,quick_ratio,dividend_yield,insider_own,inst_own,short_float,promoter_holding,pledged_pct
3BFILMS,2026-08-29,,,32.2,17.5,,0.8822287937625223,0.5365772371271456,0.6046511627906976,,4.16,1.0200121957979933,4.9,,18.46,3.066155640726546,19.83612428400363,,56.03727114243022,,-5.80386990253926,1.8890560361037982,,,,0.0,,,,69.97,
3CIT,2026-08-29,,,10.5,18.1,,,0.17957927142124167,0.7873303167420813,,4.46,1.5057113187954307,5.12,,2.14,0.9919616897554301,-68.82012355565426,,-74.322392483545,,-1.898118244496938,0.03162650602409638,,,,0.0,,,,51.67,
AAKAAR,2026-08-29,,,91.6,13.8,,,1.3679808841099164,1.6779220779220778,,17.1,8.36061445479728,18.5,,15.41,9.916367980884111,-46.54795294060173,,-38.65829874335803,,26.882628015267663,0.33968835930339136,,,,0.0,,,,67.05,
AAPLUSTRAD,2026-08-29,,,29.9,66.5,,2.558469197738943,3.686806411837238,0.6795580110497237,,1.03,0.9384775808133471,1.55,,-6.91,5.548705302096178,25.99210498948732,,14.869835499703509,,-20.792391680083476,0.03323469155474618,,,,0.0,,,,3.82,
AARADHYA,2026-08-29,,,91.9,15.1,,,0.6086092715231789,1.1796733212341197,,20.6,4.545454545454546,16.9,,8.0,3.9735099337748347,0.0,,29.453875620531523,,22.076748010113477,0.5128205128205128,,,,0.0,,,,70.58,
AASHKA,2026-08-29,,,174.0,61.4,,,7.5619295958279,1.689342403628118,,2.8,2.8832872928176796,4.05,,22.77,14.515428074750107,,,-8.907999870052418,,6.70355314534703,0.07979083954681901,,,,0.0,,,,61.34,
AATMAJ,2026-08-29,,,41.2,57.3,,,1.8286728806036396,0.8088888888888889,,1.43,0.9262883235485974,3.6,,10.65,3.1513537505548155,-56.04351636246919,,-60.064839619324275,,-1.7286718358146547,0.4137320480031478,,,,0.0,,,,64.33,
AAYUSHBULL,2026-08-29,,,1966.0,249.0,,3.0516725999817083,9.101851851851851,32.342569269521405,,13.9,6.4,18.9,,5.0,3.7037037037037033,81.59459832011223,,,,155.1742221697941,0.0,,,,0.0,,,,24.63,
ABHAPOWER,2026-08-29,,,45.5,18.5,,,0.7312761170041787,0.8536585365853658,,4.72,2.8751753155680224,7.01,,8.61,3.953712632594021,-64.32398812488603,,,,4.387274890957649,0.36829268292682926,,,,0.0,,,,72.52,
ABRFL,2026-08-29,,,22.2,9.43,,,0.1982142857142857,0.9534368070953436,,14.8,5.263157894736842,13.5,,3.5,1.7857142857142856,-38.82717980284396,,,,50.28006039632105,0.6086956521739131,,,,0.0,,,,67.33,
ABRIL,2026-08-29,,,27.0,18.0,,,0.4150015370427298,1.134228187919463,,8.89,5.877742946708464,12.3,,3.24,2.305564094681832,,,,,,0.025651808242220353,,,,0.0,,,,61.71,
ABSMARINE,2026-08-29,,,695.0,8.68,,,2.1786833855799372,2.2283464566929134,,29.6,10.91644204851752,21.0,,47.0,25.391849529780565,,,,,42.17478104394821,1.2083333333333333,,,,0.0,,,,63.96,
ACCELERATE,2026-08-29,,,34.4,52.9,,,4.971098265895954,8.547008547008547,,16.2,3.9133052378085496,,,21.53,9.39306358381503,,,,,,2.6184538653366585,,,,0.3,,,,71.02,
ACCENTMIC,2026-08-29,,,1453.0,33.1,,1.091822173197439,4.163323782234957,5.269565217391304,,18.6,13.664596273291925,24.9,,16.0,12.607449856733524,30.316292169690517,,13.279160837620974,,21.000286957426017,0.0036231884057971015,,,,0.17,,,,53.02,
ACCORD,2026-08-29,,,76.8,57.7,,0.8942189511492825,2.0858229223248235,4.626168224299065,,9.36,6.884057971014493,9.24,,2.39,3.6121673003802286,64.52558394769187,,4.0528129052160855,,22.25582984669865,0.04774714189643577,,,,0.0,,,,31.99,
ACCORDTS,2026-08-29,,,130.0,28.8,,,1.855287569573284,2.6512605042016806,,12.8,5.378914654554149,14.5,,9.9,6.422149279292137,-60.22395267942785,,-41.216166549063516,,19.773745838263235,0.18068344587681603,,,,0.0,,,,61.97,
ACCPL,2026-08-29,,,222.0,22.9,,,2.476849269217896,4.0650406504065035,,27.6,12.614140360031307,28.9,,16.68,10.78879839339507,,,,,,0.2251873514896728,,,,0.0,,,,73.52,
ACEALPHA,2026-08-29,,,246.0,16.2,,,10.25,3.553299492385787,,29.8,20.54794520547945,39.9,,79.0,62.5,-86.23445947066983,,-35.89593338998527,,68.68653306034984,-0.0,,,,0.0,,,,43.9,
ACETEC,2026-08-29,,,226.0,22.0,,,2.7228915662650603,3.2394366197183095,,24.8,13.333333333333334,33.6,,17.0,12.048192771084338,-83.96232835002087,,,,16.866915815850405,0.0,,,,0.0,,,,64.39,
ACFSL,2026-08-29,,,56.1,11.5,,,,0.6328555678059536,,5.63,3.5211267605633805,9.02,,,,,,,,,,,,,0.0,,,,64.66,
ACLD,2026-08-29,,,300.0,14.1,,,0.7853403141361257,2.3786407766990294,,18.7,8.366533864541832,18.8,,10.0,5.49738219895288,-86.00538013475321,,-78.38292009028164,,51.89574967146486,0.896,,,,0.0,,,,63.74,
ACML,2026-08-29,,,46.1,,,,0.504431557063136,2.4803149606299213,,-10.8,-5.885603757944184,-6.4,,-1.19,-2.330670751723383,,,,,-1.919033328250519,0.3189655172413793,,,,0.0,,,,58.99,
ACTIVEINFR,2026-08-29,,,272.0,26.7,,,2.804123711340206,2.256857855361596,,8.78,4.166666666666666,9.57,,17.0,10.309278350515463,-22.429378090822983,,,,2.91071032814445,0.6611570247933884,,,,0.28,,,,73.31,
ADCOUNTY,2026-08-29,,,200.0,9.41,,,2.127659574468085,1.8736842105263158,,28.0,17.796610169491526,37.2,,28.0,22.340425531914892,,,,,,0.02830188679245283,,,,0.0,,,,65.52,
ADDICTIVE,2026-08-29,,,75.8,,,,1.0010565240359217,0.9635627530364373,,-0.61,-0.49024614441834335,-0.11,,16.36,-0.6339144215530903,,,,,31.197537587043,-0.0,,,,0.0,,,,65.1,
ADESHWAR,2026-08-29,,,24.5,20.4,,,0.3783199505867819,0.7657657657657658,,,,,,5.2,1.2198888202594194,,,,,,,,,,0.0,,,,57.68,
ADHIRAJ,2026-08-29,,,,,,,,,,-1.09,-1.0695187165775402,-1.07,,-260.0,-60.0,,,,,-33.49713415717523,0.024405125076266018,,,,,,,,20.4,
ADISHAKTI,2026-08-29,,,7.8,,,,4.333333333333333,0.5008064516129032,,0.0,0.0,0.0,,-6.11,0.0,,,,,-21.632925543323456,0.030070377479206652,,,,0.0,,,,16.63,
ADISOFT,2026-08-29,,,323.0,14.1,,,1.9457831325301205,,,37.7,14.935064935064934,38.0,,18.0,13.855421686746988,-85.3568633117289,,,,29.747251054643932,0.3055555555555556,,,,0.0,,,,73.6,
ADMACH,2026-08-29,,,262.0,26.2,,0.18018072453076467,3.7971014492753623,3.730769230769231,,21.6,10.989010989010989,25.0,,19.0,14.492753623188406,145.40956069652458,,,,74.43564929832081,0.0,,,,0.0,,,,52.95,
ADON,2026-08-29,,,198.0,8.54,,4.002551056293095,0.6111111111111112,,,91.7,19.65811965811966,84.0,,11.0,7.098765432098765,2.1336392415464145,,,,145.1173821929731,0.6153846153846154,,,,0.0,,,,65.44,
ADVANCETL,2026-08-29,,,68.3,16.6,,,1.3657268546290742,,,35.4,8.653026427962489,24.6,,15.54,8.118376324735053,-25.309920890713922,,-10.690539387698339,,9.789292782445314,1.2636961285609933,,,,0.0,,,,71.98,
AEGEUS,2026-08-29,,,113.0,28.0,,,2.761485826001955,,,30.0,10.213414634146341,31.6,,16.72,9.824046920821113,,,,,,0.7740259740259741,,,,0.0,,,,46.09,
